ID,StartingAirport_IATA3,DestinationAirport_IATA3,Airline_IATA2,Distance,Equipment_aircraft1_EquipmentCode,Equipment_aircraft2_EquipmentCode,Equipment_aircraft3_EquipmentCode,Equipment_aircraft4_EquipmentCode,Equipment_aircraft5_EquipmentCode,Equipment_aircraft6_EquipmentCode,Equipment_aircraft7_EquipmentCode,Equipment_aircraft8_EquipmentCode,Equipment_aircraft9_EquipmentCode
BZEMIAUS,BZE,MIA,US,1236,738,,,,,,,,
BZEMID9N,BZE,MID,9N,404,CNC,,,,,,,,
BZEPLJ9N,BZE,PLJ,9N,112,CNC,,,,,,,,
BZERTB9N,BZE,RTB,9N,234,CNC,,,,,,,,
BZESALAV,BZE,SAL,AV,463,E90,,,,,,,,
BZESAP9N,BZE,SAP,9N,236,CNC,,,,,,,,
BZESPR9N,BZE,SPR,9N,12157,CNC,,,,,,,,
BZESPRMY,BZE,SPR,MY,12157,CNC,,,,,,,,
BZESQS9N,BZE,SQS,9N,9677,CNC,,,,,,,,
BZETZA9N,BZE,TZA,9N,1,CNC,,,,,,,,
BZETZAMY,BZE,TZA,MY,1,CNC,,,,,,,,
BZGBHXFR,BZG,BHX,FR,1325,738,,,,,,,,
BZGDUBFR,BZG,DUB,FR,1606,738,,,,,,,,
BZGSTNFR,BZG,STN,FR,1206,738,,,,,,,,
BZLDAC4H,BZL,DAC,4H,116,DH8,,,,,,,,
BZNAZAG4,BZN,AZA,G4,1387,M80,,,,,,,,
BZNDENF9,BZN,DEN,F9,843,319,,,,,,,,
BZNDENUA,BZN,DEN,UA,843,73G,,,,,,,,
BZNLASG4,BZN,LAS,G4,1129,M80,,,,,,,,
BZNMSPDL,BZN,MSP,DL,1402,320,319,,,,,,,
BZOFCOAZ,BZO,FCO,AZ,523,S20,,,,,,,,
BZOFCOF7,BZO,FCO,F7,523,S20,,,,,,,,
BZRBREFR,BZR,BRE,FR,1153,738,,,,,,,,
BZRBRSFR,BZR,BRS,FR,1005,738,,,,,,,,
BZRBVAFR,BZR,BVA,FR,688,738,,,,,,,,
BZREDIFR,BZR,EDI,FR,1484,738,,,,,,,,
BZRLTNFR,BZR,LTN,FR,991,738,,,,,,,,
BZRMANFR,BZR,MAN,FR,1189,738,,,,,,,,
BZRNRNFR,BZR,NRN,FR,944,738,,,,,,,,
BZRNYOFR,BZR,NYO,FR,1955,738,,,,,,,,
BZRRYGFR,BZR,RYG,FR,1856,738,,,,,,,,
BZVADDET,BZV,ADD,ET,2996,788,,,,,,,,
BZVCDGAF,BZV,CDG,AF,6049,343,,,,,,,,
BZVCDGLC,BZV,CDG,LC,6049,757,,,,,,,,
BZVCMNAT,BZV,CMN,AT,4824,738,,,,,,,,
BZVCOOL6,BZV,COO,L6,1853,73G,,,,,,,,
BZVCOOLC,BZV,COO,LC,1853,737,,,,,,,,
BZVCOOQ8,BZV,COO,Q8,1853,732,,,,,,,,
BZVDLALC,BZV,DLA,LC,1105,737,,,,,,,,
BZVDLAWB,BZV,DLA,WB,1105,73W,,,,,,,,
BZVFIHKQ,BZV,FIH,KQ,26,738,,,,,,,,
BZVFIHQC,BZV,FIH,QC,26,737,,,,,,,,
BZVJNBSA,BZV,JNB,SA,2800,320,319,,,,,,,
BZVKGLWB,BZV,KGL,WB,1672,73W,,,,,,,,
BZVLADDT,BZV,LAD,DT,559,73G,,,,,,,,
BZVLBVHF,BZV,LBV,HF,834,319,,,,,,,,
BZVLBVQ8,BZV,LBV,Q8,834,732,,,,,,,,
BZVNBOKQ,BZV,NBO,KQ,2429,738,,,,,,,,
BZVPNRAT,BZV,PNR,AT,378,738,,,,,,,,
BZVPNRE7,BZV,PNR,E7,378,ERJ,,,,,,,,
BZVPNRLC,BZV,PNR,LC,378,737,,,,,,,,
BZVPNRQ8,BZV,PNR,Q8,378,732,733,,,,,,,
CABLADDT,CAB,LAD,DT,380,732,73G,,,,,,,
CABLADF5,CAB,LAD,F5,380,AT7,,,,,,,,
CABSZADT,CAB,SZA,DT,64,73G,,,,,,,,
CACCWBAD,CAC,CWB,AD,439,AT7,,,,,,,,
CACGRU2Z,CAC,GRU,2Z,733,AT7,,,,,,,,
CACVCPAD,CAC,VCP,AD,683,AT7,,,,,,,,
CAEATLDL,CAE,ATL,DL,308,M88,717,319,,,,,,
CAECLTAA,CAE,CLT,AA,143,DH8,,,,,,,,
CAEDCAAA,CAE,DCA,AA,657,CRJ,,,,,,,,
CAEDCAUS,CAE,DCA,US,657,CRJ,,,,,,,,
CAEDFWUS,CAE,DFW,US,1480,ER4,,,,,,,,
CAGBGYFR,CAG,BGY,FR,716,738,,,,,,,,
CAGBLQIG,CAG,BLQ,IG,616,M80,,,,,,,,
CAGBRIFR,CAG,BRI,FR,687,738,,,,,,,,
CAGBSLU2,CAG,BSL,U2,935,319,,,,,,,,
CAGBVAFR,CAG,BVA,FR,1260,738,,,,,,,,
CAGCGN4U,CAG,CGN,4U,1300,319,,,,,,,,
CAGCIAFR,CAG,CIA,FR,412,738,,,,,,,,
CAGCRLFR,CAG,CRL,FR,1297,738,,,,,,,,
CAGCUFFR,CAG,CUF,FR,601,738,,,,,,,,
CAGDUS4U,CAG,DUS,4U,1350,CRJ,,,,,,,,
CAGDUSAB,CAG,DUS,AB,1350,738,,,,,,,,
CAGDUSIG,CAG,DUS,IG,1350,320,,,,,,,,
CAGFCOAZ,CAG,FCO,AZ,391,321,320,319,32S,,,,,
CAGFKBFR,CAG,FKB,FR,1062,738,,,,,,,,
CAGFLRIB,CAG,FLR,IB,538,320,,,,,,,,
CAGFLRVY,CAG,FLR,VY,538,319,,,,,,,,
CAGGOAFR,CAG,GOA,FR,574,738,,,,,,,,
CAGGROFR,CAG,GRO,FR,608,738,,,,,,,,
CAGGVAU2,CAG,GVA,U2,813,319,,,,,,,,
CAGHHNFR,CAG,HHN,FR,1198,738,,,,,,,,
CAGKRKFR,CAG,KRK,FR,1470,738,,,,,,,,
CAGKUNFR,CAG,KUN,FR,2075,738,,,,,,,,
CAGLINAZ,CAG,LIN,AZ,689,319,E75,320,32S,E90,,,,
CAGLUXLG,CAG,LUX,LG,1175,DH4,,,,,,,,
CAGMADFR,CAG,MAD,FR,1084,738,,,,,,,,
CAGMRSFR,CAG,MRS,FR,565,738,,,,,,,,
CAGMUCAB,CAG,MUC,AB,1035,320,738,,,,,,,
CAGMUCLH,CAG,MUC,LH,1035,E95,,,,,,,,
CAGMXPU2,CAG,MXP,U2,710,320,319,,,,,,,
CAGNAPIG,CAG,NAP,IG,481,737,M80,,,,,,,
CAGNRNFR,CAG,NRN,FR,1392,738,,,,,,,,
CAGPEGFR,CAG,PEG,FR,516,738,,,,,,,,
CAGPMFFR,CAG,PMF,FR,628,738,,,,,,,,
CAGPSAFR,CAG,PSA,FR,505,738,,,,,,,,
CAGPSRFR,CAG,PSR,FR,558,738,,,,,,,,
CAGSTNU2,CAG,STN,U2,1561,319,,,,,,,,
CAGSTR4U,CAG,STR,4U,1050,319,,,,,,,,
CAGSXFU2,CAG,SXF,U2,1500,320,,,,,,,,
CAGTPSFR,CAG,TPS,FR,334,738,,,,,,,,
CAGTRNIG,CAG,TRN,IG,672,M80,,,,,,,,
CAGTSFFR,CAG,TSF,FR,756,738,,,,,,,,
CAGVRNIG,CAG,VRN,IG,700,M80,,,,,,,,
CAIABVMS,CAI,ABV,MS,3435,738,,,,,,,,
CAIACCMS,CAI,ACC,MS,4283,738,,,,,,,,
CAIADDET,CAI,ADD,ET,2474,73W,738,,,,,,,
CAIADDMS,CAI,ADD,MS,2474,738,,,,,,,,
CAIADEIY,CAI,ADE,IY,2379,320,,,,,,,,
CAIAHBMS,CAI,AHB,MS,1743,E70,320,,,,,,,
CAIAHBSV,CAI,AHB,SV,1743,321,,,,,,,,
CAIAHBUJ,CAI,AHB,UJ,1743,320,,,,,,,,
CAIALGAH,CAI,ALG,AH,2706,736,,,,,,,,
CAIALGMS,CAI,ALG,MS,2706,320,,,,,,,,
CAIAMMMS,CAI,AMM,MS,472,738,320,E70,,,,,,
CAIAMMRJ,CAI,AMM,RJ,472,E95,E75,319,,,,,,
CAIAMMRL,CAI,AMM,RL,472,737,,,,,,,,
CAIAMSKL,CAI,AMS,KL,3287,777,,,,,,,,
CAIAMSMS,CAI,AMS,MS,3287,738,,,,,,,,
CAIASMMS,CAI,ASM,MS,1818,320,,,,,,,,
CAIASWM4,CAI,ASW,M4,699,DH4,,,,,,,,
CAIASWMS,CAI,ASW,MS,699,738,E70,,,,,,,
CAIATHA3,CAI,ATH,A3,1107,738,,,,,,,,
CAIATHMS,CAI,ATH,MS,1107,738,,,,,,,,
CAIATZM4,CAI,ATZ,M4,344,DH4,,,,,,,,
CAIATZMS,CAI,ATZ,MS,344,E70,,,,,,,,
CAIAUHEY,CAI,AUH,EY,2378,320,,,,,,,,
CAIAUHMS,CAI,AUH,MS,2378,738,330,,,,,,,
CAIBAHGF,CAI,BAH,GF,1930,320,321,,,,,,,
CAIBAHMS,CAI,BAH,MS,1930,E70,,,,,,,,
CAIBCNMS,CAI,BCN,MS,2906,738,,,,,,,,
CAIBEN8U,CAI,BEN,8U,1082,320,,,,,,,,
CAIBENLN,CAI,BEN,LN,1082,320,,,,,,,,
CAIBENMS,CAI,BEN,MS,1082,320,E70,,,,,,,
CAIBEYME,CAI,BEY,ME,563,320,321,,,,,,,
CAIBEYMS,CAI,BEY,MS,563,738,320,E70,,,,,,
CAIBGWMS,CAI,BGW,MS,1262,320,,,,,,,,
CAIBKKMS,CAI,BKK,MS,7280,773,,,,,,,,
CAIBKKTG,CAI,BKK,TG,7280,773,,,,,,,,
CAIBOMMS,CAI,BOM,MS,4341,738,,,,,,,,
CAIBRUMS,CAI,BRU,MS,3209,320,,,,,,,,
CAIBUDMS,CAI,BUD,MS,2189,E70,,,,,,,,
CAICANMS,CAI,CAN,MS,7991,773,,,,,,,,
CAICDGAF,CAI,CDG,AF,3210,332,343,,,,,,,
CAICDGIY,CAI,CDG,IY,3210,330,,,,,,,,
CAICDGMS,CAI,CDG,MS,3210,333,320,,,,,,,
CAICGKMS,CAI,CGK,MS,8949,330,,,,,,,,
CAICMNAT,CAI,CMN,AT,3684,738,,,,,,,,
CAICMNMS,CAI,CMN,MS,3684,321,,,,,,,,
CAICPHMS,CAI,CPH,MS,3197,738,,,,,,,,
CAIDARMS,CAI,DAR,MS,4198,738,,,,,,,,
CAIDMEMS,CAI,DME,MS,2859,320,,,,,,,,
CAIDMMMS,CAI,DMM,MS,1844,333,738,330,321,,,,,
CAIDMMSV,CAI,DMM,SV,1844,320,321,,,,,,,
CAIDOHMS,CAI,DOH,MS,1224,333,738,,,,,,,
CAIDOHQR,CAI,DOH,QR,1224,77L,77W,333,320,,,,,
CAIDXBEK,CAI,DXB,EK,2415,773,772,,,,,,,
CAIDXBMS,CAI,DXB,MS,2415,773,333,,,,,,,
CAIDXBSQ,CAI,DXB,SQ,2415,333,,,,,,,,
CAIEBBMS,CAI,EBB,MS,3346,320,,,,,,,,
CAIEBLMS,CAI,EBL,MS,1350,320,321,,,,,,,
CAIELQEO,CAI,ELQ,EO,1283,320,,,,,,,,
CAIELQMS,CAI,ELQ,MS,1283,321,E70,,,,,,,
CAIELQNP,CAI,ELQ,NP,1283,320,,,,,,,,
CAIELQUJ,CAI,ELQ,UJ,1283,320,,,,,,,,
CAIFCOAZ,CAI,FCO,AZ,2151,319,32S,,,,,,,
CAIFCOMS,CAI,FCO,MS,2151,738,,,,,,,,
CAIFRALH,CAI,FRA,LH,2922,321,32A,,,,,,,
CAIFRAMS,CAI,FRA,MS,2922,330,738,,,,,,,
CAIGVAMS,CAI,GVA,MS,2824,738,,,,,,,,
CAIHBEM4,CAI,HBE,M4,186,DH4,,,,,,,,
CAIHBEMS,CAI,HBE,MS,186,320,321,,,,,,,
CAIHMBM4,CAI,HMB,M4,422,DH4,,,,,,,,
CAIHMBMS,CAI,HMB,MS,422,E70,,,,,,,,
CAIHRGM4,CAI,HRG,M4,402,DH4,,,,,,,,
CAIHRGMS,CAI,HRG,MS,402,321,E70,735,,,,,,
CAIISTMS,CAI,IST,MS,1229,320,738,E70,,,,,,
CAIISTTK,CAI,IST,TK,1229,320,738,321,739,319,,,,
CAIJEDMS,CAI,JED,MS,1217,738,330,340,333,320,,,,
CAIJEDNP,CAI,JED,NP,1217,320,,,,,,,,
CAIJEDSV,CAI,JED,SV,1217,333,772,744,,,,,,
CAIJFKMS,CAI,JFK,MS,9016,773,,,,,,,,
CAIJNBMS,CAI,JNB,MS,6265,330,,,,,,,,
CAIJUBMS,CAI,JUB,MS,2808,320,,,,,,,,
CAIKANMS,CAI,KAN,MS,3098,320,,,,,,,,
CAIKRTMS,CAI,KRT,MS,1620,321,320,,,,,,,
CAIKRTSD,CAI,KRT,SD,1620,320,AB6,,,,,,,
CAIKWIJ9,CAI,KWI,J9,1602,320,,,,,,,,
CAIKWIKU,CAI,KWI,KU,1602,777,340,320,AB6,,,,,
CAIKWIMS,CAI,KWI,MS,1602,340,738,320,,,,,,
CAILCAMS,CAI,LCA,MS,568,E70,,,,,,,,
CAILHRBA,CAI,LHR,BA,3533,767,,,,,,,,
CAILHRMS,CAI,LHR,MS,3533,333,738,,,,,,,
CAILOSMS,CAI,LOS,MS,3931,738,,,,,,,,
CAILXRM4,CAI,LXR,M4,511,DH4,,,,,,,,
CAILXRMS,CAI,LXR,MS,511,738,E70,320,,,,,,
CAIMADMS,CAI,MAD,MS,3350,738,,,,,,,,
CAIMANMS,CAI,MAN,MS,3744,738,,,,,,,,
CAIMCTMS,CAI,MCT,MS,2756,738,,,,,,,,
CAIMCTWY,CAI,MCT,WY,2756,738,,,,,,,,
CAIMEDMS,CAI,MED,MS,1027,330,738,333,,,,,,
CAIMEDSV,CAI,MED,SV,1027,320,74E,772,,,,,,
CAIMRALN,CAI,MRA,LN,1572,320,,,,,,,,
CAIMUCMS,CAI,MUC,MS,2623,738,,,,,,,,
CAIMXPAZ,CAI,MXP,AZ,2617,32S,319,,,,,,,
CAIMXPMS,CAI,MXP,MS,2617,738,,,,,,,,
CAINBOMS,CAI,NBO,MS,3545,320,,,,,,,,
CAIPEKMS,CAI,PEK,MS,7533,330,,,,,,,,
CAIPZUSD,CAI,PZU,SD,1326,320,,,,,,,,
CAIRIYIY,CAI,RIY,IY,2516,320,,,,,,,,
CAIRMFMS,CAI,RMF,MS,596,E70,,,,,,,,
CAIRUHAT,CAI,RUH,AT,1612,738,,,,,,,,
CAIRUHMS,CAI,RUH,MS,1612,738,333,330,,,,,,
CAIRUHSV,CAI,RUH,SV,1612,320,772,333,,,,,,
CAISAHIY,CAI,SAH,IY,2089,310,330,320,,,,,,
CAISAHMS,CAI,SAH,MS,2089,320,,,,,,,,
CAISHJG9,CAI,SHJ,G9,2427,320,,,,,,,,
CAISHJMS,CAI,SHJ,MS,2427,738,320,,,,,,,
CAISSHM4,CAI,SSH,M4,376,DH4,,,,,,,,
CAISSHMS,CAI,SSH,MS,376,738,E70,735,321,,,,,
CAISVOSU,CAI,SVO,SU,2913,320,,,,,,,,
CAISXFMS,CAI,SXF,MS,2874,738,,,,,,,,
CAITAIIY,CAI,TAI,IY,2247,320,,,,,,,,
CAITIFEO,CAI,TIF,EO,1325,320,,,,,,,,
CAITIFNP,CAI,TIF,NP,1325,320,,,,,,,,
CAITIFUJ,CAI,TIF,UJ,1325,320,,,,,,,,
CAITIP8U,CAI,TIP,8U,1753,320,332,,,,,,,
CAITIPLN,CAI,TIP,LN,1753,320,,,,,,,,
CAITIPMS,CAI,TIP,MS,1753,321,320,,,,,,,
CAITLV4D,CAI,TLV,4D,392,E70,,,,,,,,
CAITUNMS,CAI,TUN,MS,2096,738,320,,,,,,,
CAITUNTU,CAI,TUN,TU,2096,32A,,,,,,,,
CAITUUEO,CAI,TUU,EO,542,320,,,,,,,,
CAITUUNP,CAI,TUU,NP,542,320,,,,,,,,
CAITUUUJ,CAI,TUU,UJ,542,320,,,,,,,,
CAIVIEMS,CAI,VIE,MS,2365,738,E70,,,,,,,
CAIYNBEO,CAI,YNB,EO,935,320,,,,,,,,
CAIYNBNP,CAI,YNB,NP,935,320,,,,,,,,
CAIYNBUJ,CAI,YNB,UJ,935,320,,,,,,,,
CAIYYZMS,CAI,YYZ,MS,9228,773,,,,,,,,
CAIZRHLX,CAI,ZRH,LX,2745,333,343,,,,,,,
CAJPZOV0,CAJ,PZO,V0,229,320,,,,,,,,
CAKATLDL,CAK,ATL,DL,851,M88,,,,,,,,
CAKATLFL,CAK,ATL,FL,851,717,,,,,,,,
CAKATLWN,CAK,ATL,WN,851,73W,73C,,,,,,,
CAKBOSFL,CAK,BOS,FL,882,717,,,,,,,,
CAKCLTAA,CAK,CLT,AA,636,CR7,CRJ,,,,,,,
CAKCLTUS,CAK,CLT,US,636,CRJ,CR7,,,,,,,
CAKDENWN,CAK,DEN,WN,1965,73W,,,,,,,,
CAKLGAFL,CAK,LGA,FL,637,717,,,,,,,,
CAKLGAWN,CAK,LGA,WN,637,73W,,,,,,,,
CAKMCOFL,CAK,MCO,FL,1389,717,,,,,,,,
CAKPHLAA,CAK,PHL,AA,538,CRJ,,,,,,,,
CAKPHLUS,CAK,PHL,US,538,CRJ,,,,,,,,
CAKTPAFL,CAK,TPA,FL,1442,717,,,,,,,,
CANACXCZ,CAN,ACX,CZ,866,319,,,,,,,,
CANADDCA,CAN,ADD,CA,8038,77W,,,,,,,,
CANADDET,CAN,ADD,ET,8038,77W,,,,,,,,
CANAEBHU,CAN,AEB,HU,6999,738,,,,,,,,
CANAKLCZ,CAN,AKL,CZ,9300,787,,,,,,,,
CANAMSCZ,CAN,AMS,CZ,9140,332,,,,,,,,
CANAQGCZ,CAN,AQG,CZ,881,E90,,,,,,,,
CANAVACZ,CAN,AVA,CZ,814,319,,,,,,,,
CANBAVZH,CAN,BAV,ZH,1934,320,,,,,,,,
CANBFJCZ,CAN,BFJ,CZ,897,319,,,,,,,,
CANBHYCZ,CAN,BHY,CZ,460,E90,,,,,,,,
CANBKIAK,CAN,BKI,AK,1963,320,,,,,,,,
CANBKKCZ,CAN,BKK,CZ,1706,320,738,763,,,,,,
CANBKKKQ,CAN,BKK,KQ,1706,763,,,,,,,,
CANBKKMD,CAN,BKK,MD,1706,343,,,,,,,,
CANBKKTG,CAN,BKK,TG,1706,330,,,,,,,,
CANBKKUL,CAN,BKK,UL,1706,332,,,,,,,,
CANBKKWY,CAN,BKK,WY,1706,343,,,,,,,,
CANBNECZ,CAN,BNE,CZ,7081,332,,,,,,,,
CANCAIMS,CAN,CAI,MS,7991,773,,,,,,,,
CANCDGAF,CAN,CDG,AF,9456,772,,,,,,,,
CANCDGCZ,CAN,CDG,CZ,9456,332,,,,,,,,
CANCGDCZ,CAN,CGD,CZ,636,319,,,,,,,,
CANCGKCZ,CAN,CGK,CZ,3361,738,,,,,,,,
CANCGKGA,CAN,CGK,GA,3361,332,,,,,,,,
CANCGOCZ,CAN,CGO,CZ,1238,738,733,73G,,,,,,
CANCGOHU,CAN,CGO,HU,1238,738,,,,,,,,
CANCGOZH,CAN,CGO,ZH,1238,320,,,,,,,,
CANCGQCZ,CAN,CGQ,CZ,2555,319,321,320,,,,,,
CANCGQZH,CAN,CGQ,ZH,2555,738,,,,,,,,
CANCIHCZ,CAN,CIH,CZ,1430,320,,,,,,,,
CANCKG3U,CAN,CKG,3U,966,321,320,,,,,,,
CANCKGCA,CAN,CKG,CA,966,738,737,,,,,,,
CANCKGCZ,CAN,CKG,CZ,966,319,321,320,,,,,,
CANCKGHU,CAN,CKG,HU,966,738,,,,,,,,
CANCKGJD,CAN,CKG,JD,966,319,,,,,,,,
CANCKGPN,CAN,CKG,PN,966,320,,,,,,,,
CANCNXCZ,CAN,CNX,CZ,1573,73G,,,,,,,,
CANCSXCZ,CAN,CSX,CZ,533,320,,,,,,,,
CANCTU3U,CAN,CTU,3U,1223,321,320,330,,,,,,
CANCTUCA,CAN,CTU,CA,1223,321,319,320,,,,,,
CANCTUCZ,CAN,CTU,CZ,1223,738,321,320,,,,,,
CANCTUEU,CAN,CTU,EU,1223,319,,,,,,,,
CANCTUJD,CAN,CTU,JD,1223,319,,,,,,,,
CANCTUZH,CAN,CTU,ZH,1223,738,320,,,,,,,
CANCZXCZ,CAN,CZX,CZ,1142,E90,,,,,,,,
CANCZXZH,CAN,CZX,ZH,1142,320,,,,,,,,
CANDACCZ,CAN,DAC,CZ,2331,738,,,,,,,,
CANDADCZ,CAN,DAD,CZ,976,738,,,,,,,,
CANDADVN,CAN,DAD,VN,976,321,,,,,,,,
CANDAXCA,CAN,DAX,CA,1037,737,,,,,,,,
CANDELCZ,CAN,DEL,CZ,3650,73G,,,,,,,,
CANDIGCZ,CAN,DIG,CZ,1450,319,,,,,,,,
CANDLCCZ,CAN,DLC,CZ,1899,320,321,319,,,,,,
CANDMKFD,CAN,DMK,FD,1701,320,,,,,,,,
CANDMKOX,CAN,DMK,OX,1701,M82,,,,,,,,
CANDOHQR,CAN,DOH,QR,8477,77W,,,,,,,,
CANDOYHU,CAN,DOY,HU,1615,738,,,,,,,,
CANDPSCZ,CAN,DPS,CZ,3580,738,,,,,,,,
CANDXBCZ,CAN,DXB,CZ,5827,772,,,,,,,,
CANDXBEK,CAN,DXB,EK,5827,77W,,,,,,,,
CANDYGCZ,CAN,DYG,CZ,696,320,,,,,,,,
CANFOCCZ,CAN,FOC,CZ,702,738,320,E90,73G,,,,,
CANFOCHU,CAN,FOC,HU,702,738,,,,,,,,
CANFOCMF,CAN,FOC,MF,702,737,,,,,,,,
CANFUGCZ,CAN,FUG,CZ,1082,319,,,,,,,,
CANFUKCZ,CAN,FUK,CZ,2019,319,,,,,,,,
CANGYSCA,CAN,GYS,CA,1248,737,,,,,,,,
CANHAKCZ,CAN,HAK,CZ,484,320,321,733,,,,,,
CANHAKHU,CAN,HAK,HU,484,738,,,,,,,,
CANHAKJD,CAN,HAK,JD,484,320,,,,,,,,
CANHAKZH,CAN,HAK,ZH,484,738,320,,,,,,,
CANHANCZ,CAN,HAN,CZ,808,E90,,,,,,,,
CANHANVN,CAN,HAN,VN,808,321,,,,,,,,
CANHDGCZ,CAN,HDG,CZ,1464,319,,,,,,,,
CANHETCA,CAN,HET,CA,1946,737,,,,,,,,
CANHETCZ,CAN,HET,CZ,1946,319,,,,,,,,
CANHETJD,CAN,HET,JD,1946,319,,,,,,,,
CANHETZH,CAN,HET,ZH,1946,320,,,,,,,,
CANHFECA,CAN,HFE,CA,1012,738,,,,,,,,
CANHFECZ,CAN,HFE,CZ,1012,320,,,,,,,,
CANHFEHU,CAN,HFE,HU,1012,738,,,,,,,,
CANHFEMU,CAN,HFE,MU,1012,320,,,,,,,,
CANHFEZH,CAN,HFE,ZH,1012,738,,,,,,,,
CANHGHCA,CAN,HGH,CA,1038,738,320,321,,,,,,
CANHGHCZ,CAN,HGH,CZ,1038,321,320,772,319,E90,738,,,
CANHGHFM,CAN,HGH,FM,1038,738,,,,,,,,
CANHGHHU,CAN,HGH,HU,1038,738,,,,,,,,
CANHGHJD,CAN,HGH,JD,1038,319,,,,,,,,
CANHGHKN,CAN,HGH,KN,1038,737,,,,,,,,
CANHGHMF,CAN,HGH,MF,1038,737,,,,,,,,
CANHGHMU,CAN,HGH,MU,1038,320,,,,,,,,
CANHIAMU,CAN,HIA,MU,1288,320,,,,,,,,
CANHJJCZ,CAN,HJJ,CZ,577,E90,,,,,,,,
CANHKGCX,CAN,HKG,CX,136,333,321,320,,,,,,
CANHKGCZ,CAN,HKG,CZ,136,320,,,,,,,,
CANHKGKA,CAN,HKG,KA,136,333,321,320,,,,,,
CANHKTCZ,CAN,HKT,CZ,2332,321,,,,,,,,
CANHRBCZ,CAN,HRB,CZ,2734,320,,,,,,,,
CANHRBZH,CAN,HRB,ZH,2734,320,,,,,,,,
CANHYNMU,CAN,HYN,MU,995,733,,,,,,,,
CANHYNZH,CAN,HYN,ZH,995,320,,,,,,,,
CANHZHCZ,CAN,HZH,CZ,530,E90,,,,,,,,
CANICNCZ,CAN,ICN,CZ,2005,321,,,,,,,,
CANICNKE,CAN,ICN,KE,2005,333,,,,,,,,
CANICNOZ,CAN,ICN,OZ,2005,333,321,,,,,,,
CANIKAW5,CAN,IKA,W5,6069,313,,,,,,,,
CANISTCA,CAN,IST,CA,7886,330,343,,,,,,,
CANISTTK,CAN,IST,TK,7886,330,343,,,,,,,
CANJDZZH,CAN,JDZ,ZH,766,320,,,,,,,,
CANJEDSV,CAN,JED,SV,7526,777,,,,,,,,
CANJGSCZ,CAN,JGS,CZ,416,319,,,,,,,,
CANJIQCZ,CAN,JIQ,CZ,8295,319,,,,,,,,
CANJIUCZ,CAN,JIU,CZ,721,E90,,,,,,,,
CANJJNMF,CAN,JJN,MF,559,737,,,,,,,,
CANJJNZH,CAN,JJN,ZH,559,320,,,,,,,,
CANJNGCZ,CAN,JNG,CZ,1356,319,,,,,,,,
CANJUHCZ,CAN,JUH,CZ,925,319,,,,,,,,
CANJZHCA,CAN,JZH,CA,1411,319,,,,,,,,
CANKHNCA,CAN,KHN,CA,662,320,,,,,,,,
CANKHNCZ,CAN,KHN,CZ,662,320,73G,738,,,,,,
CANKHNHU,CAN,KHN,HU,662,738,,,,,,,,
CANKHNMU,CAN,KHN,MU,662,320,,,,,,,,
CANKHNZH,CAN,KHN,ZH,662,320,,,,,,,,
CANKIXCZ,CAN,KIX,CZ,2455,321,,,,,,,,
CANKMGCA,CAN,KMG,CA,1068,320,,,,,,,,
CANKMGCZ,CAN,KMG,CZ,1068,319,738,320,737,,,,,
CANKMGKY,CAN,KMG,KY,1068,73G,,,,,,,,
CANKMGMU,CAN,KMG,MU,1068,737,733,,,,,,,
CANKMGZH,CAN,KMG,ZH,1068,738,320,,,,,,,
CANKOWCZ,CAN,KOW,CZ,312,319,,,,,,,,
CANKTMCZ,CAN,KTM,CZ,2837,319,,,,,,,,
CANKULAK,CAN,KUL,AK,2613,320,,,,,,,,
CANKULCZ,CAN,KUL,CZ,2613,320,73G,,,,,,,
CANKULMH,CAN,KUL,MH,2613,738,333,,,,,,,
CANKWECA,CAN,KWE,CA,742,737,,,,,,,,
CANKWECZ,CAN,KWE,CZ,742,738,,,,,,,,
CANKWEHU,CAN,KWE,HU,742,738,,,,,,,,
CANKWEZH,CAN,KWE,ZH,742,738,320,,,,,,,
CANKWLCZ,CAN,KWL,CZ,388,738,73G,,,,,,,
CANLAXCZ,CAN,LAX,CZ,11618,380,,,,,,,,
CANLHRCZ,CAN,LHR,CZ,9496,787,,,,,,,,
CANLHWCZ,CAN,LHW,CZ,1729,320,,,,,,,,
CANLHWMU,CAN,LHW,MU,1729,738,,,,,,,,
CANLJGJD,CAN,LJG,JD,1364,319,,,,,,,,
CANLJGMU,CAN,LJG,MU,1364,737,,,,,,,,
CANLLBCZ,CAN,LLB,CZ,7705,319,,,,,,,,
CANLUMMU,CAN,LUM,MU,1505,737,,,,,,,,
CANLYACZ,CAN,LYA,CZ,1265,E90,,,,,,,,
CANLYGCZ,CAN,LYG,CZ,1356,738,,,,,,,,
CANLYICA,CAN,LYI,CA,1387,320,,,,,,,,
CANLYIZH,CAN,LYI,ZH,1387,320,,,,,,,,
CANLZHCZ,CAN,LZH,CZ,408,320,319,,,,,,,
CANLZOCA,CAN,LZO,CA,995,737,,,,,,,,
CANMELCZ,CAN,MEL,CZ,7548,333,,,,,,,,
CANMIGCZ,CAN,MIG,CZ,1229,319,,,,,,,,
CANMLECZ,CAN,MLE,CZ,4770,772,,,,,,,,
CANMNL5J,CAN,MNL,5J,1278,320,,,,,,,,
CANMNLCZ,CAN,MNL,CZ,1278,E90,,,,,,,,
CANMXZCZ,CAN,MXZ,CZ,307,E90,,,,,,,,
